/CLKC X,/CLKC Y
7.937499999999997e-08,1.799970676938866
7.949999999999996e-08,1.799983082276879
7.962499999999996e-08,1.799990471830225
7.974999999999994e-08,1.799994797912478
7.987499999999995e-08,1.79999727762751
7.999999999999995e-08,1.799998634614116
8.012499999999994e-08,0.7638558293601926
8.024999999999994e-08,0.1514056556884128
8.037499999999994e-08,0.002754579337240918
8.049999999999993e-08,6.047981418973304e-05
8.062499999999993e-08,0.0001236881814864377
8.074999999999993e-08,6.917066329401729e-05
8.087499999999992e-08,6.471236274914204e-05
8.099999999999992e-08,0.0001380024457888349
8.112499999999991e-08,5.760085641280151e-05
8.124999999999991e-08,1.59260249830465e-05
8.137499999999991e-08,3.923339784257601e-06
8.14999999999999e-08,8.52409796533663e-07
8.16249999999999e-08,1.812469163862125e-07
8.174999999999989e-08,5.489166738971906e-08
8.18749999999999e-08,2.501618197518247e-08
8.199999999999989e-08,1.524706473118372e-08
8.212499999999988e-08,0.7294733178220493
8.224999999999988e-08,1.175009682772631
8.237499999999988e-08,1.676130567506449
8.249999999999987e-08,1.78325283202456
8.262499999999987e-08,1.797788635360255
8.274999999999986e-08,1.799790067723524
8.287499999999986e-08,1.799950611453534
8.299999999999986e-08,1.79991506659817
8.312499999999985e-08,1.799927210565014
8.324999999999985e-08,1.799952248318985
8.337499999999984e-08,1.799971141161966
8.349999999999984e-08,1.799983351788049
8.362499999999984e-08,1.799990619692395
8.374999999999982e-08,1.799994872853518
8.387499999999983e-08,1.799997310127059
8.399999999999983e-08,1.799998643505691
8.412499999999982e-08,0.7638557898398999
8.424999999999982e-08,0.1514057094428392
8.437499999999981e-08,0.002754543358413155
8.449999999999981e-08,6.046260411028382e-05
8.462499999999981e-08,0.0001230473667978881
8.47499999999998e-08,7.47705317910854e-05
8.48749999999998e-08,6.50327692149422e-05
8.499999999999979e-08,0.0001357173809007149
8.512499999999979e-08,5.767243023127442e-05
8.524999999999979e-08,1.614786986216147e-05
8.537499999999978e-08,3.999989831399741e-06
8.549999999999978e-08,8.722786141970705e-07
8.562499999999978e-08,1.875303322578727e-07
8.574999999999977e-08,5.62950096893294e-08
8.587499999999978e-08,2.601933811880847e-08
8.599999999999976e-08,1.58804189188571e-08
8.612499999999976e-08,0.7294892800362042
8.624999999999976e-08,1.174999380248242
8.637499999999975e-08,1.676134069789934
8.649999999999975e-08,1.783164224550742
8.662499999999975e-08,1.797707613085587
8.674999999999974e-08,1.799773663510243
8.687499999999974e-08,1.79994578383224
8.699999999999973e-08,1.799914730182307
8.712499999999973e-08,1.799927778430486
