/CLKT X,/CLKT Y
5.18750000000004e-08,1.048016700221501e-07
5.200000000000001e-08,1.346440238612256e-08
5.212500000000041e-08,0.72999846142745
5.225000000000041e-08,1.175526860384754
5.237500000000041e-08,1.676383887245174
5.250000000000042e-08,1.783648941451404
5.262500000000042e-08,1.797972271293719
5.275000000000042e-08,1.799681571724501
5.287500000000043e-08,1.800025095423948
5.300000000000043e-08,1.799954618892836
5.312500000000043e-08,1.79992627656677
5.325000000000043e-08,1.799947118713896
5.337500000000044e-08,1.799968092038344
5.350000000000044e-08,1.799981642961118
5.362500000000044e-08,1.799989628229617
5.375000000000044e-08,1.799994187104629
5.387500000000044e-08,1.799996817114658
5.4e-08,1.799998313315935
5.412500000000045e-08,0.763447336560648
5.425000000000046e-08,0.1513255360680148
5.437500000000046e-08,0.002792073393439993
5.450000000000046e-08,6.864887675177116e-05
5.462500000000046e-08,5.029416725670689e-05
5.475000000000047e-08,0.0009632838237696067
5.487500000000047e-08,9.706912608145253e-05
5.500000000000047e-08,7.796418390570813e-05
5.512500000000048e-08,4.169854102480353e-05
5.525000000000048e-08,2.075724834171548e-05
5.537500000000048e-08,8.479771341506969e-06
5.550000000000048e-08,2.863734005874547e-06
5.562500000000049e-08,7.034926023606922e-07
5.575000000000049e-08,-1.584987112040934e-08
5.587500000000049e-08,-2.57610222785404e-07
5.600000000000001e-08,-3.326094635630652e-07
5.61250000000005e-08,0.7299767683525871
5.62500000000005e-08,1.175503220456045
5.63750000000005e-08,1.676374830156329
5.650000000000051e-08,1.783648763942574
5.662500000000051e-08,1.797976635592318
5.675000000000051e-08,1.799693870454464
5.687500000000051e-08,1.799991836416858
5.700000000000052e-08,1.799969300364267
5.712500000000052e-08,1.799928804703925
5.725000000000052e-08,1.799946420311463
5.737500000000053e-08,1.799967416098196
5.750000000000053e-08,1.799981260755219
5.762500000000053e-08,1.799989444443293
5.775000000000053e-08,1.799994207008186
5.787500000000053e-08,1.799996789032307
5.8e-08,1.799998277710863
5.812500000000054e-08,0.7634470026583442
5.825000000000054e-08,0.1513254420934649
5.837500000000055e-08,0.002792107350820766
5.850000000000055e-08,6.876573612679676e-05
5.862500000000055e-08,5.319252940793663e-05
5.875000000000056e-08,0.000960275605957502
5.887500000000056e-08,8.164227575592228e-05
5.900000000000056e-08,7.841743845089175e-05
5.912500000000056e-08,4.563282391217317e-05
5.925000000000057e-08,2.121021432532358e-05
5.937500000000057e-08,8.149227279053263e-06
5.950000000000057e-08,2.59391367047838e-06
5.962500000000058e-08,5.944831003848569e-07
5.975000000000057e-08,-3.803219920125681e-08
5.987500000000058e-08,-2.437916248818656e-07
6.000000000000001e-08,-3.062226777326596e-07
6.012500000000056e-08,0.7299767659355607
6.025000000000056e-08,1.175514113676352
6.037500000000055e-08,1.676379122034553
6.050000000000055e-08,1.78364997719757
6.062500000000054e-08,1.797971305448906
6.075000000000054e-08,1.799703167897787
6.087500000000054e-08,1.799988911053178
6.100000000000053e-08,1.799965701429347
6.112500000000053e-08,1.799929199792923
6.125000000000053e-08,1.79994666004822
6.137500000000052e-08,1.799967609785958
6.150000000000052e-08,1.799981366959703
6.162500000000051e-08,1.799989504336192
6.175000000000051e-08,1.799994125222715
6.187500000000052e-08,1.799996781211262
6.200000000000001e-08,1.799998384792627
6.21250000000005e-08,0.7634471636687774
6.225000000000049e-08,0.1513252049847745
6.237500000000049e-08,0.002792144908382408
6.250000000000049e-08,6.882063884866893e-05
6.262500000000048e-08,5.43617661345776e-05
6.275000000000048e-08,0.001446966907990975
6.287500000000048e-08,6.098034561983164e-05
6.300000000000047e-08,8.902218821024795e-05
6.312500000000047e-08,5.043751172905305e-05
6.325000000000046e-08,2.070368531728472e-05
6.337500000000046e-08,7.26536155806569e-06
6.350000000000046e-08,2.123554682723603e-06
6.362500000000045e-08,4.08402517327209e-07
6.375000000000045e-08,-1.037899302234384e-07
6.387500000000046e-08,-2.663422541286036e-07
6.4e-08,-3.158965362740905e-07
6.412500000000044e-08,0.7299767585168172
6.425000000000043e-08,1.17550346270237
6.437500000000043e-08,1.676374215554086
6.450000000000043e-08,1.783650758360964
6.462500000000042e-08,1.797972923015124
6.475000000000042e-08,1.799716460273095
6.487500000000041e-08,1.800005228359284
6.500000000000041e-08,1.799968828170793
6.512500000000041e-08,1.799925614635816
6.52500000000004e-08,1.79994515420847
6.53750000000004e-08,1.799967323692459
6.550000000000039e-08,1.799981479744229
6.562500000000039e-08,1.799989666588368
6.575000000000039e-08,1.79999424605336
6.58750000000004e-08,1.799996857396972
6.600000000000001e-08,1.799998333916691
6.612500000000038e-08,0.7654228844099024
6.625000000000037e-08,0.1523353058485932
6.637500000000037e-08,0.002813076617084916
6.650000000000036e-08,6.76143383233294e-05
6.662500000000036e-08,5.669894461834252e-05
6.675000000000036e-08,0.002083351350601012
6.687500000000035e-08,3.592530806930698e-05
6.700000000000035e-08,0.0001077889670766632
6.712500000000034e-08,5.55207128322882e-05
6.725000000000034e-08,1.876285626470632e-05
6.737500000000034e-08,5.219627239322803e-06
6.750000000000033e-08,9.284786170059636e-07
6.762500000000033e-08,-3.588561196347035e-07
6.775000000000033e-08,-7.169894351928642e-07
6.787500000000033e-08,-8.331185771946858e-07
6.8e-08,-8.701717144939902e-07
6.812500000000031e-08,0.7299765495698162
6.825000000000031e-08,1.175503435744983
6.837500000000031e-08,1.676374595285763
6.85000000000003e-08,1.783648753793177
6.86250000000003e-08,1.797976940917998
6.875000000000029e-08,1.799732020474619
6.887500000000029e-08,1.800006307140649
6.900000000000029e-08,1.799979478068843
6.912500000000028e-08,1.799923332458937
6.925000000000028e-08,1.799943247770096
6.937500000000028e-08,1.799966828955164
6.950000000000027e-08,1.799981574156789
6.962500000000027e-08,1.799989814428395
6.975000000000026e-08,1.799994356479629
6.987500000000027e-08,1.799996973716592
7e-08,1.799998389506432
7.012500000000025e-08,0.76435396366282
7.025000000000025e-08,0.151731720741463
7.037500000000024e-08,0.002800665806579513
7.050000000000024e-08,6.898177712138781e-05
7.062500000000024e-08,5.44262428943313e-05
7.075000000000023e-08,0.001462238742460331
7.087500000000023e-08,5.466358278106841e-05
7.100000000000023e-08,9.084917320846309e-05
7.112500000000022e-08,5.067684656268323e-05
7.125000000000022e-08,2.082317846949505e-05
7.137500000000021e-08,7.446719838935232e-06
7.150000000000021e-08,2.33120489218571e-06
7.162500000000021e-08,6.224522816855848e-07
7.17500000000002e-08,1.120804661707075e-07
7.187500000000021e-08,-4.995580978277263e-08
7.2e-08,-9.940664323220293e-08
7.212500000000019e-08,0.7299768363118342
7.225000000000019e-08,1.175503529726663
7.237500000000018e-08,1.676374241049166
7.250000000000018e-08,1.78365094698804
7.262500000000018e-08,1.797973073378746
7.275000000000017e-08,1.799716504106017
7.287500000000017e-08,1.800005169836788
7.300000000000016e-08,1.799969293742898
7.312500000000016e-08,1.799925540793838
7.325000000000016e-08,1.799945127561491
7.337500000000015e-08,1.799967327663311
7.350000000000015e-08,1.799981483087956
7.362500000000014e-08,1.79998968565612
7.375000000000014e-08,1.799994365197889
7.387500000000015e-08,1.799996894043593
7.400000000000001e-08,1.799998333731928
7.412500000000013e-08,0.7634463289776714
7.425000000000013e-08,0.1513253542319846
7.437500000000012e-08,0.002792145899706573
7.450000000000012e-08,6.882684181929748e-05
7.462500000000011e-08,5.817157786584768e-05
7.475000000000011e-08,0.001090934122432946
7.487500000000011e-08,6.962265256782595e-05
7.50000000000001e-08,8.268406602748213e-05
7.51250000000001e-08,5.329021814814955e-05
7.525000000000009e-08,2.183608057572716e-05
7.537500000000009e-08,7.319996989375494e-06
7.550000000000009e-08,2.11119494240349e-06
7.562500000000008e-08,5.187979868075321e-07
7.575000000000008e-08,8.866558899018834e-08
7.587500000000009e-08,-3.699614455488098e-08
7.600000000000001e-08,-7.40402562136436e-08
7.612500000000007e-08,0.729976832312049
7.625000000000006e-08,1.175503594312416
7.637500000000006e-08,1.676373514474655
7.650000000000006e-08,1.783651370013721
7.662500000000005e-08,1.797970909356058
7.675000000000005e-08,1.799723738577627
7.687500000000004e-08,1.799968448269594
7.700000000000004e-08,1.799969825260705
7.712500000000004e-08,1.799929119712839
7.725000000000003e-08,1.79994657230369
7.737500000000003e-08,1.799967579904022
7.750000000000003e-08,1.799981406832568
7.762500000000002e-08,1.799989552717387
7.775000000000002e-08,1.799994165874827
7.787500000000003e-08,1.799996813265545
7.800000000000001e-08,1.799998316452683
7.812500000000001e-08,0.7637382550977678
7.825e-08,0.1513159942102164
7.8375e-08,0.002792811858967463
7.849999999999999e-08,6.91131488422869e-05
7.862499999999999e-08,6.012641548439332e-05
7.874999999999999e-08,0.001091240867686035
7.887499999999998e-08,5.381091998949018e-05
7.899999999999998e-08,7.945505129600182e-05
7.912499999999998e-08,5.987182571181631e-05
7.924999999999997e-08,2.277385885076493e-05
7.937499999999997e-08,5.814742643468225e-06
7.949999999999996e-08,7.548166666865948e-07
7.962499999999996e-08,-2.476284634476023e-07
7.974999999999994e-08,-4.064952742585833e-07
7.987499999999995e-08,-4.04976104981286e-07
7.999999999999995e-08,-3.82316216183085e-07
8.012499999999994e-08,0.7299766912746423
8.024999999999994e-08,1.175503654673818
8.037499999999994e-08,1.676372143322755
8.049999999999993e-08,1.783652605027561
8.062499999999993e-08,1.797966128281097
8.074999999999993e-08,1.799742354740294
8.087499999999992e-08,1.7999629386362
8.099999999999992e-08,1.799964267586281
8.112499999999991e-08,1.799928268571105
8.124999999999991e-08,1.799946982230449
8.137499999999991e-08,1.799968170843298
8.14999999999999e-08,1.799981754300555
8.16249999999999e-08,1.799989742953464
8.174999999999989e-08,1.799994264757488
8.18749999999999e-08,1.799996859043483
8.199999999999989e-08,1.799998331906638
8.212499999999988e-08,0.7634473583360434
8.224999999999988e-08,0.1513255564033583
8.237499999999988e-08,0.002791913831981093
8.249999999999987e-08,6.923091516165495e-05
8.262499999999987e-08,5.384860499626134e-05
8.274999999999986e-08,0.0008364422422196619
8.287499999999986e-08,5.040418962886886e-05
8.299999999999986e-08,6.581533516551183e-05
8.312499999999985e-08,5.707143586379597e-05
8.324999999999985e-08,2.458285646159329e-05
8.337499999999984e-08,7.217244350423054e-06
8.349999999999984e-08,1.478752446332427e-06
8.362499999999984e-08,2.131384963402901e-07
8.374999999999982e-08,-1.490147811486796e-08
8.387499999999983e-08,-2.099166750481887e-08
8.399999999999983e-08,8.668819027972457e-09
8.412499999999982e-08,0.7299983971609947
8.424999999999982e-08,1.175527397896028
8.437499999999981e-08,1.676379124672674
8.449999999999981e-08,1.783653782561336
8.462499999999981e-08,1.797960350176381
8.47499999999998e-08,1.799739109824144
8.48749999999998e-08,1.799993847513629
8.499999999999979e-08,1.799946821443897
8.512499999999979e-08,1.799926382701975
8.524999999999979e-08,1.799947988136072
8.537499999999978e-08,1.799968718097055
8.549999999999978e-08,1.799982043075834
8.562499999999978e-08,1.799989887275727
8.574999999999977e-08,1.799994343646233
8.587499999999978e-08,1.799996907573707
8.599999999999976e-08,1.799998364586429
8.612499999999976e-08,0.7635019570156237
8.624999999999976e-08,0.1513231404231921
8.637499999999975e-08,0.002781013021327717
8.649999999999975e-08,7.13422312965059e-05
8.662499999999975e-08,4.916900916398567e-05
8.674999999999974e-08,0.0007033746003860401
