Power_DAC_Load X,Power_DAC_Load Y
3.700000000000007e-08,0.03033294470863781
3.712500000000008e-08,0.03067761708824156
3.725000000000008e-08,0.0308178174451162
3.737500000000008e-08,0.03087827889714716
3.750000000000008e-08,0.03090846545922776
3.762500000000009e-08,0.03092536608625097
3.775000000000009e-08,0.03093608888176331
3.787500000000009e-08,0.03094376652529074
3.8e-08,0.03094962335881209
3.81250000000001e-08,0.03095416165597876
3.82500000000001e-08,0.03095769177246245
3.83750000000001e-08,0.03096119335409053
3.850000000000011e-08,0.0309657254075813
3.862500000000011e-08,0.03097708493640616
3.875000000000011e-08,0.03099229905245857
3.887500000000011e-08,0.03099766931258111
3.900000000000012e-08,0.03096832408495928
3.912500000000012e-08,0.03096123725896783
3.925000000000012e-08,0.03096644506012523
3.937500000000013e-08,0.0309713767927184
3.950000000000013e-08,0.030974707317658
3.962500000000013e-08,0.03097697408565514
3.975000000000013e-08,0.0309786458372321
3.987500000000013e-08,0.03097999155428876
4.000000000000001e-08,0.03098113290080462
4.012500000000014e-08,0.03098210183136046
4.025000000000015e-08,0.03098340504205747
4.037500000000015e-08,0.03098180554479377
4.050000000000015e-08,0.03098150698840089
4.062500000000015e-08,0.03095283606930255
4.075000000000016e-08,0.03031192946184652
4.087500000000016e-08,0.03555822156564815
4.100000000000016e-08,0.03288486167999728
4.112500000000016e-08,0.03194557400060093
4.125000000000017e-08,0.03161388874933224
4.137500000000017e-08,0.03149602476859818
4.150000000000017e-08,0.03143971383327493
4.162500000000018e-08,0.03140625755146982
4.175000000000018e-08,0.03138367280753471
4.187500000000017e-08,0.03136733137944996
4.2e-08,0.03135529656696682
4.212500000000019e-08,0.03134675603403411
4.225000000000019e-08,0.03133981894003224
4.237500000000019e-08,0.0313378000267119
4.25000000000002e-08,0.03134341641918388
4.26250000000002e-08,0.03138645807963029
4.27500000000002e-08,0.0314184901503595
4.28750000000002e-08,0.0313918124562835
4.300000000000021e-08,0.03126749313413651
4.312500000000021e-08,0.03126223791551376
4.325000000000021e-08,0.03128782177473101
4.337500000000021e-08,0.0313017920644897
4.350000000000022e-08,0.03130782459139827
4.362500000000022e-08,0.03131006324954234
4.375000000000022e-08,0.03131065189919796
4.387500000000022e-08,0.0313105451433569
4.4e-08,0.03131008118128556
4.412500000000023e-08,0.03130934548295977
4.425000000000023e-08,0.03131070488603607
4.437500000000024e-08,0.03128787733380788
4.450000000000024e-08,0.03129135794285972
4.462500000000024e-08,0.03122871955642894
4.475000000000025e-08,0.03056318783085118
4.487500000000025e-08,0.03148663789931087
4.500000000000025e-08,0.0302864802242562
4.512500000000025e-08,0.03065533453832664
4.525000000000026e-08,0.03081243193585222
4.537500000000026e-08,0.03087480914712038
4.550000000000026e-08,0.03090266919355703
4.562500000000026e-08,0.03091637871151705
4.575000000000027e-08,0.03092418583523819
4.587500000000026e-08,0.03092957018742721
4.6e-08,0.0309336916160863
4.612500000000028e-08,0.03093696460422955
4.625000000000028e-08,0.03093973286101152
4.637500000000028e-08,0.03094254463085256
4.650000000000028e-08,0.03094642089104079
4.662500000000029e-08,0.03095555517421996
4.675000000000029e-08,0.03096851662088432
4.687500000000029e-08,0.03097341126975127
4.70000000000003e-08,0.03095527759204441
4.71250000000003e-08,0.03094370326765696
4.72500000000003e-08,0.03094643293435984
