Power_Retimer X,Power_Retimer Y
7.325000000000016e-08,0.002513497628097678
7.337500000000015e-08,0.00090664596199344
7.350000000000015e-08,0.0003377566517315761
7.362500000000014e-08,0.0001427620963810618
7.375000000000014e-08,7.463282875300136e-05
7.387500000000015e-08,4.621386183241038e-05
7.400000000000001e-08,3.329891244069677e-05
7.412500000000013e-08,0.001361591738555974
7.425000000000013e-08,0.003921201088221051
7.437500000000012e-08,0.009914060844307904
7.450000000000012e-08,0.03506549949445335
7.462500000000011e-08,0.05583570368248942
7.475000000000011e-08,0.0365165571885816
7.487500000000011e-08,0.02677883449909578
7.50000000000001e-08,0.01804758471799223
7.51250000000001e-08,0.007324438054136598
7.525000000000009e-08,0.002687454502767334
7.537500000000009e-08,0.000991453000593592
7.550000000000009e-08,0.0003721067546769769
7.562500000000008e-08,0.0001547893188425527
7.575000000000008e-08,7.758575039389619e-05
7.587500000000009e-08,4.520204653680662e-05
7.600000000000001e-08,3.234541155930283e-05
7.612500000000007e-08,0.001358354154117659
7.625000000000006e-08,0.09603628523014734
7.637500000000006e-08,0.3462250210029023
7.650000000000006e-08,0.0378789743327602
7.662500000000005e-08,0.07097262944054582
7.675000000000005e-08,0.2697192945475134
7.687500000000004e-08,0.07661958547606688
7.700000000000004e-08,0.01213306194846868
7.712500000000004e-08,0.002937786069261643
7.725000000000003e-08,0.001121601271681957
7.737500000000003e-08,0.0005153240012818027
7.750000000000003e-08,0.0002769457963142623
7.762500000000002e-08,0.0001746204923003912
7.775000000000002e-08,0.0001243875326840682
7.787500000000003e-08,9.557561684134628e-05
7.800000000000001e-08,7.786956752250259e-05
7.812500000000001e-08,0.001397980675144753
7.825e-08,0.004052780755891737
7.8375e-08,0.007860897630297905
7.849999999999999e-08,0.04198601921977897
7.862499999999999e-08,0.05781709563468537
7.874999999999999e-08,0.01704450186227684
7.887499999999998e-08,0.01142840500434118
7.899999999999998e-08,0.005535330605373309
7.912499999999998e-08,0.00184484561950014
7.924999999999997e-08,0.000780115393732437
7.937499999999997e-08,0.0004160044755271995
7.949999999999996e-08,0.000259839945704008
7.962499999999996e-08,0.0001806670097120878
7.974999999999994e-08,0.000133515608628755
7.987499999999995e-08,0.0001038897005608919
7.999999999999995e-08,8.557712079395379e-05
8.012499999999994e-08,0.001408659972884111
8.024999999999994e-08,0.06256057021545251
8.037499999999994e-08,0.5221213364444001
8.049999999999993e-08,0.04691559648743467
8.062499999999993e-08,0.06873038515294308
8.074999999999993e-08,0.2727561287618768
8.087499999999992e-08,0.1885546383979997
8.099999999999992e-08,0.03342433135297065
8.112499999999991e-08,0.01104549883653763
8.124999999999991e-08,0.003716391270496562
8.137499999999991e-08,0.001282318898281502
8.14999999999999e-08,0.0004415368196768956
8.16249999999999e-08,0.0001655735557676399
8.174999999999989e-08,7.689259623454728e-05
8.18749999999999e-08,4.343112246924372e-05
8.199999999999989e-08,2.995716809482092e-05
8.212499999999988e-08,0.001359615095434143
8.224999999999988e-08,0.003905371223905207
8.237499999999988e-08,0.01019613046053702
8.249999999999987e-08,0.03409251884998939
8.262499999999987e-08,0.05557841429534569
8.274999999999986e-08,0.03962772845480596
8.287499999999986e-08,0.0294644820689722
8.299999999999986e-08,0.02007541364317686
8.312499999999985e-08,0.008171320281441264
8.324999999999985e-08,0.002957657920606801
8.337499999999984e-08,0.001061874265814176
8.349999999999984e-08,0.0003916508126728406
8.362499999999984e-08,0.0001577321414670379
8.374999999999983e-08,7.627122752696841e-05
8.387499999999984e-08,4.27508997273395e-05
8.399999999999983e-08,2.96504080753655e-05
8.412499999999982e-08,0.001355508502248118
8.424999999999982e-08,0.1091919251864089
8.437499999999981e-08,0.3941456804639209
8.449999999999981e-08,0.03671125016220243
8.462499999999981e-08,0.07003645247210075
8.47499999999998e-08,0.3001742434415999
8.48749999999998e-08,0.08580938290153041
8.499999999999979e-08,0.01357840308531055
8.512499999999979e-08,0.003231132422738545
8.524999999999979e-08,0.001215262983723256
8.537499999999978e-08,0.0005514555921557957
8.549999999999978e-08,0.0002944151627198327
8.562499999999978e-08,0.000185662426242102
8.574999999999977e-08,0.0001329623161181316
8.587499999999978e-08,0.0001028079759454462
8.599999999999976e-08,8.421802316071223e-05
8.612499999999976e-08,0.001403758621460297
